"Volgnummer","id_geo","Plaats","Straat","Huisnummer","Toevoeging","Kad. gemeente","Kad. sectie","Kadastraal perceelnr.","Bram","dubbel_bram","geometry","geopackage","dubbel_geo"
"65347","53714","Andijk","Dirk Jonkerlaan","4",NULL,"Andijk","K","1256","JA",False,"0101000020E61000001E89F513B6B914404A89C9BF735E4A40","JA",False
"65348","53715","Andijk","Burgemeester Doumastraat","1",NULL,"Andijk","K","1079","JA",False,"0101000020E6100000931C31D8CCB81440F692DEB3655E4A40","JA",False
"65349","53716","Andijk","Burgemeester Doumastraat","3",NULL,"Andijk","K","1078","JA",False,"0101000020E610000044EAAD6BC5B814405ECC78866A5E4A40","JA",False
"65350","53717","Andijk","Burgemeester Doumastraat","5",NULL,"Andijk","K","1077","JA",False,"0101000020E6100000932F6AC2BCB81440200DF1596C5E4A40","JA",False
"65351","53718","Andijk","Burgemeester Doumastraat","7",NULL,"Andijk","K","4698","JA",False,"0101000020E610000060FE420EACB81440A409C6CB735E4A40","JA",False
"65352","53719","Andijk","Burgemeester Doumastraat","9",NULL,"Andijk","K","4699","JA",False,"0101000020E6100000C386034BADB8144050FE24F3755E4A40","JA",False
"65353","53720","Andijk","Burgemeester Doumastraat","11",NULL,"Andijk","K","4699","JA",False,"0101000020E61000009CEDC194A9B814407EC08A02785E4A40","JA",False
"65354","53721","Andijk","Burgemeester Doumastraat","13",NULL,"Andijk","K","2350","JA",False,"0101000020E6100000CC445B1D9AB814404F4C6ECD7B5E4A40","JA",False
"65355","53722","Andijk","Burgemeester Doumastraat","15",NULL,"Andijk","K","2359","JA",False,"0101000020E6100000A4AB196796B814406D76CCF47D5E4A40","JA",False
"65356","53723","Andijk","Burgemeester Doumastraat","17",NULL,"Andijk","K","2358","JA",False,"0101000020E6100000D6EF790597B8144050B5548C7F5E4A40","JA",False
"65357","53724","Andijk","Burgemeester Doumastraat","19",NULL,"Andijk","K","2357","JA",False,"0101000020E61000000747138E87B8144081793A4B835E4A40","JA",False
"65358","53725","Andijk","Burgemeester Doumastraat","21",NULL,"Andijk","K","2357","JA",False,"0101000020E61000004036921485B81440A366C9CA845E4A40","JA",False
"65359","53726","Andijk","Burgemeester Doumastraat","23",NULL,"Andijk","K","2357","JA",False,"0101000020E6100000727AF2B285B81440A2C12DDA865E4A40","JA",False
"65360","53727","Andijk","Burgemeester Doumastraat","25",NULL,"Andijk","K","2357","JA",False,"0101000020E6100000558CCFE47EB81440CCA2A3AD885E4A40","JA",False
"65361","53728","Andijk","Burgemeester Doumastraat","27",NULL,"Andijk","K","2357","JA",False,"0101000020E6100000B727C90B70B8144000249D248C5E4A40","JA",False
"65362","53729","Andijk","Burgemeester Doumastraat","29",NULL,"Andijk","K","2357","JA",False,"0101000020E610000085E3686D6FB814406BE9071C8E5E4A40","JA",False
"65363","53730","Andijk","Burgemeester Doumastraat","31",NULL,"Andijk","K","2357","JA",False,"0101000020E610000085E3686D6FB8144030DC87CB8F5E4A40","JA",False
"65364","53731","Andijk","Burgemeester Doumastraat","33",NULL,"Andijk","K","2357","JA",False,"0101000020E61000008F8E87556CB81440746DF9AA915E4A40","JA",False
"65365","53732","Andijk","Burgemeester Doumastraat","35",NULL,"Andijk","K","2357","JA",False,"0101000020E6100000FBC1667A6AB8144082EE8A1E935E4A40","JA",False
"65366","53733","Andijk","Burgemeester Doumastraat","37",NULL,"Andijk","K","2346","JA",False,"0101000020E6100000BA192E5F56B81440F8CA625A9A5E4A40","JA",False
"65367","53733","Andijk","Burgemeester Doumastraat","47",NULL,"Andijk","K","2346","JA",False,"0101000020E6100000BA192E5F56B81440F8CA625A9A5E4A40","JA",False
"65368","53734","Andijk","Burgemeester Doumastraat","39",NULL,"Andijk","K","2346","JA",False,"0101000020E61000009280ECA852B81440C797AFB19C5E4A40","JA",False
"65369","53734","Andijk","Burgemeester Doumastraat","49",NULL,"Andijk","K","2346","JA",False,"0101000020E61000009280ECA852B81440C797AFB19C5E4A40","JA",False
"65370","53735","Andijk","Burgemeester Doumastraat","41",NULL,"Andijk","K","2346","JA",False,"0101000020E6100000B54D3BE04FB8144011190ECD9E5E4A40","JA",False
"65371","53735","Andijk","Burgemeester Doumastraat","51",NULL,"Andijk","K","2346","JA",False,"0101000020E6100000B54D3BE04FB8144011190ECD9E5E4A40","JA",False
"65372","53736","Andijk","Burgemeester Doumastraat","43",NULL,"Andijk","K","2346","JA",False,"0101000020E6100000D81A8A174DB81440F5686306A15E4A40","JA",False
"65373","53736","Andijk","Burgemeester Doumastraat","53",NULL,"Andijk","K","2346","JA",False,"0101000020E6100000D81A8A174DB81440F5686306A15E4A40","JA",False
"65374","53737","Andijk","Burgemeester Doumastraat","45",NULL,"Andijk","K","2346","JA",False,"0101000020E61000006AE7AAF24EB814401A18B351A35E4A40","JA",False
"65375","53737","Andijk","Burgemeester Doumastraat","55",NULL,"Andijk","K","2346","JA",False,"0101000020E61000006AE7AAF24EB814401A18B351A35E4A40","JA",False
"65376","53738","Andijk","Burgemeester Doumastraat","57",NULL,"Andijk","K","1551","JA",False,"0101000020E610000051EBEC772EB814406280DBC0AC5E4A40","JA",False
"65377","53739","Andijk","Landstraat","1",NULL,"Andijk","K","1307","JA",False,"0101000020E61000000C263FF77DB81440E0C28214BB5E4A40","JA",False
"65378","53740","Andijk","Landstraat","3",NULL,"Andijk","K","1300","JA",False,"0101000020E6100000662831C086B91440D067B14DC45E4A40","JA",False
"65379","53741","Andijk","Landstraat","5",NULL,"Andijk","K","1301","JA",False,"0101000020E6100000CA77463EB8B91440DD81AE12C15E4A40","JA",False
"65380","53742","Andijk","Landstraat","7",NULL,"Andijk","K","1302","JA",False,"0101000020E6100000E16E667B02BA14405177E55EC05E4A40","JA",False
"65381","53743","Andijk","Landstraat","2",NULL,"Andijk","K","1550","JA",False,"0101000020E61000007F5021AD38B814401ECEFAA7AF5E4A40","JA",False
"65382","53744","Andijk","Landstraat","4",NULL,"Andijk","K","1306","JA",False,"0101000020E610000016ABEB0A9BB81440330AE5EFAF5E4A40","JA",False
"65383","53745","Andijk","Landstraat","6",NULL,"Andijk","K","1299","JA",False,"0101000020E6100000732970CCEFB81440E8D11748AF5E4A40","JA",False
"65384","53746","Andijk","Landstraat","8",NULL,"Andijk","K","1298","JA",False,"0101000020E61000001C1323B91BB91440380F0290AF5E4A40","JA",False
"65385","53747","Andijk","Landstraat","10",NULL,"Andijk","K","1297","JA",False,"0101000020E61000008EEC828840B91440F33E0096AF5E4A40","JA",False
"65386","53748","Andijk","Landstraat","12",NULL,"Andijk","K","1296","JA",False,"0101000020E6100000851BF2CB63B91440BBAF0584AF5E4A40","JA",False
"65387","53749","Andijk","Landstraat","14",NULL,"Andijk","K","1295","JA",False,"0101000020E6100000C2E4FE7D81B9144073200B72AF5E4A40","JA",False
"65388","53750","Andijk","Landstraat","16",NULL,"Andijk","K","1294","JA",False,"0101000020E61000009833E69FB7B91440BBAF0584AF5E4A40","JA",False
"65389","53751","Andijk","Landstraat","18",NULL,"Andijk","K","1293","JA",False,"0101000020E6100000D5E9B967E5B9144038500978AF5E4A40","JA",False
"65390","53752","Andijk","Landstraat","20",NULL,"Andijk","K","1292","JA",False,"0101000020E61000002AD5F66803BA1440AEF00C6CAF5E4A40","JA",False
"65391","53753","Andijk","Landstraat","22",NULL,"Andijk","K","2148","JA",False,"0101000020E6100000F2865A4F56BA144075200B72AF5E4A40","JA",False
"65392","53754","Andijk","Landstraat","24",NULL,"Andijk","K","1290","JA",False,"0101000020E61000009C700D3C82BA1440FA7F077EAF5E4A40","JA",False
"65393","53755","Andijk","Landstraat","26",NULL,"Andijk","K","1289","JA",False,"0101000020E6100000C104B1B4AFBA14401D911060AF5E4A40","JA",False
"65394","53756","Andijk","Landstraat","28",NULL,"Andijk","K","1288","JA",False,"0101000020E6100000F6E9F3BF00BB1440AEF00C6CAF5E4A40","JA",False
"65395","53757","Andijk","Landstraat","30",NULL,"Andijk","K","1287","JA",False,"0101000020E6100000594C422822BB144086311454AF5E4A40","JA",False
"65396","53758","Andijk","Landstraat","32",NULL,"Andijk","K","1286","JA",False,"0101000020E610000098B6314790BB14408FC32B06AF5E4A40","JA",False
"65397","53759","Andijk","Landstraat","34",NULL,"Andijk","K","1285","JA",False,"0101000020E6100000D646933ADEBB144099121F30AF5E4A40","JA",False
"65398","53760","Andijk","Landstraat","36",NULL,"Andijk","K","1284","JA",False,"0101000020E61000006409789A33BC144050232812AF5E4A40","JA",False
"65399","53761","Andijk","Landstraat","38",NULL,"Andijk","K","1283","JA",False,"0101000020E6100000C86BC60255BC1440B801164EAF5E4A40","JA",False
"65400","53762","Andijk","Burgemeester Doumastraat","2",NULL,"Andijk","K","4785","JA",False,"0101000020E61000003F74DB102BB8144088402A4C795E4A40","JA",False
"65401","53763","Andijk","Burgemeester Doumastraat","6",NULL,"Andijk","K","4187","JA",False,"0101000020E61000009C43E2B815B814402D1CF599875E4A40","JA",False
"65402","53764","Andijk","Burgemeester Doumastraat","8",NULL,"Andijk","K","4560","JA",False,"0101000020E61000004466406411B814408A557743895E4A40","JA",False
"65403","53765","Andijk","Burgemeester Doumastraat","10",NULL,"Andijk","K","4560","JA",False,"0101000020E61000009777EF390FB81440D1FAFCE08A5E4A40","JA",False
"65404","53766","Andijk","Burgemeester Doumastraat","12",NULL,"Andijk","K","2355","JA",False,"0101000020E6100000BF236ADA02B8144066ACB9238F5E4A40","JA",False
"65405","53767","Andijk","Burgemeester Doumastraat","14",NULL,"Andijk","K","2354","JA",False,"0101000020E6100000FB12E96000B81440343F5479905E4A40","JA",False
"65406","53768","Andijk","Burgemeester Doumastraat","16",NULL,"Andijk","K","2353","JA",False,"0101000020E6100000881317BDFBB71440FB3AD22E925E4A40","JA",False
"65407","53769","Andijk","Burgemeester Doumastraat","18",NULL,"Andijk","K","2345","JA",False,"0101000020E610000053F528F3DAB7144035607EACA05E4A40","JA",False
"65408","53770","Andijk","Burgemeester Doumastraat","20",NULL,"Andijk","K","2344","JA",False,"0101000020E610000036070625D4B714408117F27FA25E4A40","JA",False
"65409","53771","Andijk","Burgemeester Doumastraat","22",NULL,"Andijk","K","3707","JA",False,"0101000020E6100000A43AE549D2B71440F7149D3FAA5E4A40","JA",False
"65410","53772","Andijk","Burgemeester Doumastraat","24",NULL,"Andijk","K","3706","JA",False,"0101000020E610000050293674D4B71440530B19F5AB5E4A40","JA",False
"65411","53773","Andijk","Burgemeester Doumastraat","26",NULL,"Andijk","K","3705","JA",False,"0101000020E6100000D67E45E8D2B7144074A4CB43B05E4A40","JA",False
"65412","53774","Andijk","Hooijschuurstraat","1",NULL,"Andijk","K","4560","JA",False,"0101000020E610000001B9690B27B81440EEBC7485825E4A40","JA",False
"65413","53775","Andijk","Hooijschuurstraat","3",NULL,"Andijk","K","4560","JA",False,"0101000020E61000002D44101511B814406A459613825E4A40","JA",False
"65414","53776","Andijk","Hooijschuurstraat","5",NULL,"Andijk","K","4203","JA",False,"0101000020E610000040AD86CFFAB71440A880B2B3815E4A40","JA",False
"65415","53777","Andijk","Hooijschuurstraat","7",NULL,"Andijk","K","4560","JA",False,"0101000020E6100000B5C42F9BC5B7144019693363835E4A40","JA",False
"65416","53778","Andijk","Hooijschuurstraat","9",NULL,"Andijk","K","4560","JA",False,"0101000020E61000006A71D897B4B714401848F046845E4A40","JA",False
"65417","53779","Andijk","Hooijschuurstraat","11",NULL,"Andijk","K","4560","JA",False,"0101000020E6100000590D001BA1B714406F6F9B66855E4A40","JA",False
"65418","53780","Andijk","Hooijschuurstraat","4",NULL,"Andijk","K","4815","JA",False,"0101000020E61000004D88530784B714408B9FE8947D5E4A40","JA",False
"65419","53781","Andijk","Hooijschuurstraat","6",NULL,"Andijk","K","4815","JA",False,"0101000020E61000005646ABD970B714401AB09E907E5E4A40","JA",False
"65420","53782","Andijk","Hooijschuurstraat","8",NULL,"Andijk","K","4815","JA",False,"0101000020E61000000BF353D65FB714405D7856867F5E4A40","JA",False
"65421","53783","Andijk","Hooijschuurstraat","10",NULL,"Andijk","K","4815","JA",False,"0101000020E610000014B1ABA84CB71440CDA103A0805E4A40","JA",False
"65422","53784","Andijk","Hooijschuurstraat","12",NULL,"Andijk","K","4815","JA",False,"0101000020E6100000369133CA39B7144001BDB0B9815E4A40","JA",False
"65423","53785","Andijk","Kees Veerstraat","2",NULL,"Andijk","K","4560","JA",False,"0101000020E6100000F850325DA6B714409FE2A75F8F5E4A40","JA",False
"65424","53786","Andijk","Kees Veerstraat","4",NULL,"Andijk","K","4560","JA",False,"0101000020E6100000D5961C1099B71440B8E817E68D5E4A40","JA",False
"65425","53787","Andijk","Kees Veerstraat","6",NULL,"Andijk","K","4560","JA",False,"0101000020E6100000CAFE36128CB7144030F47E8A8C5E4A40","JA",False
"65426","53788","Andijk","Kees Veerstraat","8",NULL,"Andijk","K","4248","JA",False,"0101000020E61000008F22F1757EB71440A00ADD4C8B5E4A40","JA",False
"65427","53789","Andijk","Kees Veerstraat","10",NULL,"Andijk","K","4560","JA",False,"0101000020E610000019572C5373B71440EA5550C7895E4A40","JA",False
"65428","53790","Andijk","Kees Veerstraat","12",NULL,"Andijk","K","4559","JA",False,"0101000020E61000000EBF465566B71440A994B377885E4A40","JA",False
"65429","53791","Andijk","Kees Veerstraat","14",NULL,"Andijk","K","4815","JA",False,"0101000020E6100000C1CA0CE504B71440CF93B5427E5E4A40","JA",False
"65430","53792","Andijk","Kees Veerstraat","16",NULL,"Andijk","K","4815","JA",False,"0101000020E6100000E7768785F8B61440812A1FDB7C5E4A40","JA",False
"65431","53793","Andijk","Kees Veerstraat","18",NULL,"Andijk","K","4815","JA",False,"0101000020E61000007B56E14AEAB61440CAEF8D617B5E4A40","JA",False
"65432","53794","Andijk","Kees Veerstraat","20",NULL,"Andijk","K","4815","JA",False,"0101000020E610000013DCBBBA02B714400EF0F39A765E4A40","JA",False
"65433","53795","Andijk","Kees Veerstraat","22",NULL,"Andijk","K","4815","JA",False,"0101000020E61000002266060CF6B614400088593F755E4A40","JA",False
"65434","53796","Andijk","Kees Veerstraat","24",NULL,"Andijk","K","4815","JA",False,"0101000020E61000006BDFCFE3E6B6144079C9C7C5735E4A40","JA",False
"65435","53797","Andijk","Kees Veerstraat","26",NULL,"Andijk","K","4815","JA",False,"0101000020E610000079691A35DAB61440FB313452725E4A40","JA",False
"65436","53798","Andijk","Kees Veerstraat","28",NULL,"Andijk","K","4815","JA",False,"0101000020E6100000B77070E39DB61440E240028F6F5E4A40","JA",False
"65437","53799","Andijk","Kees Veerstraat","30",NULL,"Andijk","K","4815","JA",False,"0101000020E61000004E2FF61186B614405D770E656F5E4A40","JA",False
"65438","53800","Andijk","Kees Veerstraat","32",NULL,"Andijk","K","4815","JA",False,"0101000020E6100000FE0FAC8F6EB61440D62425176F5E4A40","JA",False
"65439","53801","Andijk","Kees Veerstraat","34",NULL,"Andijk","K","4815","JA",False,"0101000020E610000043BD82E858B61440685A31ED6E5E4A40","JA",False
"65440","53802","Andijk","Kees Veerstraat","36",NULL,"Andijk","K","4815","JA",False,"0101000020E61000000BC068B541B61440F7CA42B16E5E4A40","JA",False
"65441","53803","Andijk","Kees Veerstraat","38",NULL,"Andijk","K","4815","JA",False,"0101000020E6100000A47EEEE329B6144044345B5D6E5E4A40","JA",False
"65442","53804","Andijk","Kees Veerstraat","40",NULL,"Andijk","K","4815","JA",False,"0101000020E6100000B5E7649E13B61440BA26692D6E5E4A40","JA",False
"65443","53805","Andijk","Kees Veerstraat","42",NULL,"Andijk","K","4815","JA",False,"0101000020E6100000970C7BBAFCB51440D9CF7FDF6D5E4A40","JA",False
"65444","53806","Andijk","Kees Veerstraat","1",NULL,"Andijk","K","2342","JA",False,"0101000020E61000003215A1D1EDB71440F5B2741E9A5E4A40","JA",False
"65445","53807","Andijk","Kees Veerstraat","3",NULL,"Andijk","K","2342","JA",False,"0101000020E6100000437E178CD7B714407FEC94B2995E4A40","JA",False
"65446","53808","Andijk","Kees Veerstraat","5",NULL,"Andijk","K","2342","JA",False,"0101000020E6100000882BEEE4C1B714405DFBAD5E995E4A40","JA",False
"65447","53809","Andijk","Kees Veerstraat","7",NULL,"Andijk","K","2342","JA",False,"0101000020E6100000B3B694EEABB714405482BA34995E4A40","JA",False
"65448","53810","Andijk","Kees Veerstraat","9",NULL,"Andijk","K","3279","JA",False,"0101000020E6100000E25912205CB71440CB49F31B955E4A40","JA",False
"65449","53811","Andijk","Kees Veerstraat","11",NULL,"Andijk","K","3279","JA",False,"0101000020E6100000526C1DAE50B71440D77B659C935E4A40","JA",False
"65450","53812","Andijk","Kees Veerstraat","13",NULL,"Andijk","K","3279","JA",False,"0101000020E6100000251A226336B71440FDA940BB905E4A40","JA",False
"65451","53813","Andijk","Kees Veerstraat","15",NULL,"Andijk","K","3279","JA",False,"0101000020E6100000E93DDCC628B714409BC7B0418F5E4A40","JA",False
"65452","53814","Andijk","Kees Veerstraat","17",NULL,"Andijk","K","3279","JA",False,"0101000020E61000004BD9D5ED19B71440B83D1DD48D5E4A40","JA",False
"65453","53815","Andijk","Kees Veerstraat","19",NULL,"Andijk","K","3279","JA",False,"0101000020E61000000FFD8F510CB714400D298D5A8C5E4A40","JA",False
"65454","53816","Andijk","Kees Veerstraat","21",NULL,"Andijk","K","3279","JA",False,"0101000020E6100000FCCCC455F2B6144048ED6A6D895E4A40","JA",False
"65455","53817","Andijk","Kees Veerstraat","23",NULL,"Andijk","K","3279","JA",False,"0101000020E6100000A8CE4E6AE4B61440CBA1E1DB875E4A40","JA",False
"65456","53818","Andijk","Kees Veerstraat","25",NULL,"Andijk","K","3279","JA",False,"0101000020E6100000B55899BBD7B61440C2604F68865E4A40","JA",False
"65457","53819","Andijk","Kees Veerstraat","27",NULL,"Andijk","K","3279","JA",False,"0101000020E610000084277207C7B614409754C2E2845E4A40","JA",False
"65458","53820","Andijk","Kees Veerstraat","29",NULL,"Andijk","K","3279","JA",False,"0101000020E610000003C4C7E6AEB61440ECCC9907825E4A40","JA",False
"65459","53821","Andijk","Kees Veerstraat","31",NULL,"Andijk","K","3279","JA",False,"0101000020E6100000E009B299A1B61440D6EB088E805E4A40","JA",False
"65460","53822","Andijk","Kees Veerstraat","33",NULL,"Andijk","K","3279","JA",False,"0101000020E61000001DD85C8995B614406EE5702C7F5E4A40","JA",False
"65461","53823","Andijk","Kees Veerstraat","35",NULL,"Andijk","K","3279","JA",False,"0101000020E6100000C9D9E69D87B61440F457E3A67D5E4A40","JA",False
"65462","53824","Andijk","Kees Veerstraat","37",NULL,"Andijk","K","3279","JA",False,"0101000020E6100000E6ED7B406EB614401BADC9957A5E4A40","JA",False
"65463","53825","Andijk","Kees Veerstraat","39",NULL,"Andijk","K","3279","JA",False,"0101000020E6100000174515C95EB614402707332E795E4A40","JA",False
"65464","53826","Andijk","Kees Veerstraat","41",NULL,"Andijk","K","3279","JA",False,"0101000020E61000000DAD2FCB51B6144071CFA6A2775E4A40","JA",False
"65465","53827","Andijk","Kees Veerstraat","43",NULL,"Andijk","K","3279","JA",False,"0101000020E6100000649D0A0A46B61440CE79132F765E4A40","JA",False
"65466","53828","Andijk","Kleingouw","135",NULL,"Andijk","K","3476","JA",False,"0101000020E6100000F6AFD40255C614405D1FDFB4AC5E4A40","JA",False
"65467","53829","Andijk","Kleingouw","134",NULL,"Andijk","K","3477","JA",False,"0101000020E61000009501A2F173C614406B8DA180AD5E4A40","JA",False
"65468","53830","Andijk","Kleingouw","131",NULL,"Andijk","K","3020","JA",False,"0101000020E6100000A23A6A5CD1C614404AECEFCBAF5E4A40","JA",False
"65469","53831","Andijk","Kleingouw","130",NULL,"Andijk","K","4896","JA",False,"0101000020E610000091BEBAB7F7C61440115AA7BBB05E4A40","JA",False
"65470","53832","Andijk","Kleingouw","126",NULL,"Andijk","K","201","JA",False,"0101000020E610000052791B0D8EC7144025AA847AB45E4A40","JA",False
"65471","53833","Andijk","Kleingouw","122",NULL,"Andijk","K","1437","JA",False,"0101000020E6100000BB6913F80FC81440D1D97AE5B75E4A40","JA",False
"65472","53834","Andijk","Kleingouw","120",NULL,"Andijk","K","197","JA",False,"0101000020E6100000BE1D2F4F50C81440B652E5D0B95E4A40","JA",False
"65473","53835","Andijk","Kleingouw","119",NULL,"Andijk","K","195","JA",False,"0101000020E6100000C8A2DB626DC81440E239B278BA5E4A40","JA",False
"65474","53836","Andijk","Kleingouw","118",NULL,"Andijk","K","193","JA",False,"0101000020E61000005F36517F9FC8144017F94BC8BB5E4A40","JA",False
"65475","53837","Andijk","Kleingouw","117",NULL,"Andijk","K","191","JA",False,"0101000020E61000002ECC7E0CBFC814408029157CBC5E4A40","JA",False
